,Hace 3 dias,Hace 4 dias,Hace 6 dias,Hace 8 dias,Hace 9 dias,Hace 11 dias,Hace 12 dias,Hace 14 dias,Hace 16 dias,Hace 17 dias,Hace 19 dias,Hace 20 dias,Hace 22 dias,Hace 24 dias,Hace 25 dias,Hace 27 dias,Hace 28 dias,Hace 30 dias,Hace 32 dias,Hace 33 dias,Hace 35 dias,Hace 36 dias,y
616,2.888333333333333,2.8862222222222225,2.8823999999999996,2.878857142857143,2.8773333333333335,2.8748666666666667,2.874060606060606,2.873076923076923,2.8724,2.8720833333333333,2.8714814814814815,2.8712631578947367,2.8709206349206347,2.87095652173913,2.8710277777777775,2.8714102564102566,2.871703703703704,2.872551724137931,2.873655913978495,2.874291666666667,2.8754901960784314,2.876,2.9026666666666663
617,2.893666666666667,2.8911111111111114,2.8866666666666663,2.882857142857143,2.8810833333333337,2.8780666666666668,2.876848484848485,2.8752820512820514,2.8743111111111115,2.8739166666666667,2.8731481481481485,2.8728070175438596,2.8722857142857143,2.872,2.8720277777777774,2.8721538461538456,2.8723456790123456,2.8729195402298853,2.8738494623655915,2.874375,2.8755490196078433,2.876095238095238,2.9066666666666667
618,2.8996666666666666,2.8966666666666665,2.8916,2.8873333333333333,2.885333333333333,2.8818,2.8803030303030304,2.878,2.8766222222222226,2.8760833333333338,2.8751481481481482,2.874701754385965,2.873968253968254,2.8734202898550727,2.8732777777777776,2.8732307692307684,2.8732839506172834,2.873632183908046,2.874301075268817,2.8747499999999997,2.8757843137254904,2.8763238095238095,2.9106666666666667
619,2.9046666666666665,2.9019999999999997,2.896533333333333,2.8918095238095236,2.88975,2.8858,2.884060606060606,2.8811282051282054,2.8792,2.8785000000000003,2.8773333333333335,2.8768070175438596,2.87584126984127,2.8751014492753626,2.8748055555555556,2.874538461538461,2.8744691358024683,2.874574712643678,2.8749677419354835,2.8753124999999997,2.876156862745098,2.876666666666667,2.9133333333333336
620,2.908666666666667,2.9066666666666663,2.9014666666666664,2.8964761904761906,2.8941666666666666,2.8899999999999997,2.888060606060606,2.884666666666667,2.8820888888888887,2.8811666666666667,2.879703703703704,2.8790877192982456,2.877936507936508,2.876985507246377,2.876583333333334,2.876,2.875876543209876,2.875724137931034,2.8758924731182796,2.8760833333333333,2.8767450980392155,2.8771428571428572,2.913333333333333
621,2.912,2.9102222222222225,2.906,2.9009523809523814,2.8985833333333337,2.8942,2.892121212121212,2.8883589743589746,2.8852444444444445,2.8840416666666666,2.8822222222222225,2.8814736842105266,2.88015873015873,2.878985507246377,2.8784999999999994,2.877666666666667,2.8773827160493823,2.877057471264367,2.8769892473118275,2.8770624999999996,2.877470588235294,2.877790476190476,2.913333333333333
622,2.913333333333333,2.912444444444444,2.9093333333333335,2.904857142857143,2.9025000000000003,2.898,2.895939393939394,2.891948717948718,2.888488888888889,2.887,2.8847407407407406,2.8838596491228072,2.882349206349206,2.881014492753623,2.8804166666666666,2.879410256410256,2.8789876543209876,2.878459770114942,2.878150537634408,2.8781249999999994,2.878274509803921,2.8784952380952378,2.9133333333333336
623,2.913333333333333,2.9133333333333327,2.911466666666667,2.9080952380952385,2.9059166666666667,2.901533333333334,2.8993939393939394,2.8953846153846152,2.891688888888889,2.890041666666667,2.8872962962962965,2.886245614035088,2.8845079365079367,2.88304347826087,2.882361111111111,2.8811794871794865,2.8806666666666665,2.8798620689655166,2.8793978494623644,2.879249999999999,2.879196078431372,2.87927619047619,2.9133333333333336
624,2.913333333333333,2.9133333333333336,2.9128,2.910476190476191,2.9087500000000004,2.904666666666667,2.902606060606061,2.898615384615385,2.8948000000000005,2.893041666666667,2.889925925925926,2.888666666666667,2.8866666666666667,2.885043478260869,2.8843055555555552,2.882948717948717,2.8823703703703694,2.8813563218390796,2.8807096774193535,2.880458333333332,2.8801960784313714,2.8801714285714275,2.913333333333333
625,2.9133333333333336,2.9133333333333336,2.913333333333333,2.9120000000000004,2.9108333333333336,2.9074,2.9054545454545457,2.9015384615384616,2.897777777777778,2.8959583333333336,2.8926296296296297,2.891157894736842,2.888825396825397,2.8870144927536234,2.8862222222222216,2.884743589743589,2.884074074074073,2.882919540229884,2.882021505376343,2.8817291666666653,2.881254901960783,2.881142857142856,2.913333333333333
626,2.913333333333333,2.9133333333333336,2.913333333333333,2.912952380952381,2.9121666666666672,2.9096666666666673,2.9079393939393943,2.904256410256411,2.900577777777778,2.89875,2.8952962962962965,2.8937192982456144,2.8910158730158733,2.8889855072463773,2.8881111111111113,2.886538461538461,2.8858024691358017,2.8845057471264353,2.8834193548387086,2.8829999999999987,2.8823921568627435,2.8821714285714273,2.9133333333333336
627,2.913333333333333,2.9133333333333327,2.913333333333333,2.9133333333333336,2.9130000000000003,2.9113333333333338,2.9100000000000006,2.9066666666666667,2.903111111111111,2.9013750000000003,2.897888888888889,2.896245614035088,2.8932698412698414,2.8909565217391306,2.89,2.8883076923076914,2.88753086419753,2.8860919540229872,2.8848817204301063,2.8843541666666654,2.8835882352941162,2.8832761904761885,2.9133333333333336
628,2.913333333333333,2.9133333333333336,2.913333333333333,2.9133333333333336,2.9133333333333336,2.9124000000000008,2.911515151515152,2.9087692307692308,2.9054666666666673,2.90375,2.9003703703703705,2.8987017543859652,2.8955873015873017,2.8929565217391304,2.891888888888889,2.8900512820512816,2.8892345679012332,2.887701149425286,2.8863655913978477,2.885770833333332,2.8847843137254885,2.8844380952380937,2.912666666666667
629,2.9133333333333336,2.9133333333333336,2.913333333333333,2.9133333333333336,2.9133333333333336,2.913066666666667,2.9124848484848487,2.910512820512821,2.9075555555555557,2.905958333333334,2.902703703703704,2.9010526315789478,2.8978730158730164,2.8950144927536234,2.8938055555555553,2.8917948717948714,2.890913580246913,2.8893103448275848,2.88784946236559,2.8872083333333314,2.8860588235294102,2.8855999999999984,2.9113333333333338
630,2.9130000000000003,2.9131111111111117,2.9132000000000002,2.9132380952380954,2.91325,2.913266666666667,2.9130303030303035,2.91174358974359,2.9093333333333335,2.907875,2.904777777777778,2.9032280701754387,2.9000634920634925,2.8971014492753624,2.89575,2.89351282051282,2.8925679012345675,2.8908735632183893,2.8893333333333318,2.8886249999999984,2.8873725490196063,2.886819047619046,2.9113333333333338
